SHANGHAI SHENZHEN CSI 300 - MARKET VALUE,SHANGHAI SHENZHEN CSI 300 - PRICE HIGH,SHANGHAI SHENZHEN CSI 300 - PRICE LOW,SHANGHAI SHENZHEN CSI 300 - OPENING PRICE,SHANGHAI SHENZHEN CSI 300 - PRICE INDEX,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VALUE,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VOLUME
CHSS300(MV),CHSS300(PH),CHSS300(PL),CHSS300(PO),CHSS300(PI),CHSS300(VA),CHSS300(VO)
23488830,3345.26,3313.95,3313.95,3342.23,87612750,86567890
23659220,3369.57,3338.15,3340.56,3368.31,98014350,90050820
23702960,3373.41,3361.46,3368.34,3367.79,91189330,88336350
23638660,3368.87,3346.89,3366.85,3347.67,91072260,87459100
23748640,3366.22,3344.35,3345.75,3363.9,87916110,83707940
23697810,3370.51,3354.09,3361.64,3358.27,82533950,83819150
23556940,3366.63,3334.3,3355.8,3334.5,86750450,91071420
23459600,3343.13,3315.96,3332.69,3317.62,75031870,81239120
23490620,3338.17,3309.37,3317.96,3319.91,84556100,84180580
23548660,3322.78,3264.21,3314.15,3319.45,153262500,157779100
23583010,3327.38,3292.2,3305.6,3326.36,74754500,69453330
23667410,3350.96,3320.41,3323.34,3339.37,75680670,70623220
23599070,3346.5,3324.68,3330.95,3329.29,63869700,66159810
23731680,3358.41,3326.37,3326.98,3354.89,70831310,65300450
23817140,3378.74,3355.85,3359.05,3364.08,76492660,75557490
23892700,3371.32,3355.9,3363.14,3364.45,66049650,66194220
23950740,3376.44,3357.22,3361.66,3375.9,62483390,58376930
24018750,3395.88,3378.26,3378.26,3387.96,66488820,65316640
24018750,,,,3387.96,,
24018750,,,,3387.96,,
24018750,,,,3387.96,,
24018750,,,,3387.96,,
24018750,,,,3387.96,,
23848050,3392.48,3362.57,3390.93,3364.49,57113840,55188850
23911010,3381.33,3358.75,3368.11,3373.21,73408130,68521360
23854500,3376.71,3354.63,3371.77,3365.68,69758180,63754450
23955390,3383.69,3347.43,3361.78,3383.29,82869730,75402860
24049070,3406.59,3379.79,3381.9,3396.29,102134200,97558510
24175650,3422.33,3398.03,3398.32,3413.49,121908600,123768700
24326450,3439.54,3416.87,3416.92,3436.28,125333000,120144500
24311840,3440.67,3424.4,3438.51,3435.8,98537150,94809460
24264670,3448.03,3417.08,3435.39,3421.71,124653200,127643300
24360980,3440.93,3418.35,3421.83,3440.93,101809800,108277000
24202930,3457.56,3419.61,3443.62,3421.44,118033100,114600000
24521600,3472.6,3421.64,3421.64,3471.39,134681500,132628800
24598370,3490.09,3472.02,3475.06,3482.82,120675400,114842000
24656690,3489.95,3473.52,3483.2,3489.76,109232400,102816000
24536980,3492.96,3460.12,3487.57,3473.32,106555900,99536320
24526400,3473.85,3455.25,3468.96,3473.85,99875150,95535120
24359460,3472.84,3441.39,3471.13,3446.22,106830900,98672160
24414260,3460.91,3441.36,3445.03,3452.81,81979300,75215250
24455680,3472.7,3449.11,3452.21,3458.44,109317800,103260400
24300510,3468.47,3434,3463.48,3435.1,97876180,89898060
24214080,3428.88,3412.83,3424.66,3427.86,90009620,80994640
24310320,3449.03,3425.9,3427.25,3446.48,95178540,83070880
24364740,3454.04,3440.06,3446.16,3453.96,94483820,80334720
24344370,3457.04,3441.26,3452.2,3448.73,89124900,79587680
24180240,3443.05,3414.68,3442.9,3426.94,90090050,84570370
24163100,3436.24,3423.94,3423.98,3427.89,82161710,70016190
24358530,3458.1,3412.69,3425.67,3458.1,108489100,91684110
24375950,3465.39,3448.9,3456.66,3456.69,95317550,77077950
24413760,3463.92,3445.27,3452.21,3463.64,94056260,79104940
24536660,3492.13,3472.27,3472.27,3481.51,124695600,106333900
24297550,3488.5,3441.47,3485.31,3445.81,122368900,103755600
24369550,3454.06,3429.83,3449.05,3449.61,103769400,88734320
24472000,3466.7,3445.64,3449.77,3466.35,113528200,87707840
24341390,3464.33,3433.5,3450.75,3450.05,123865600,104935900
24391570,3470.82,3435.69,3452.41,3461.98,115813800,94318050
24590930,3499.32,3461.11,3464.2,3489.6,141752500,125645800
24538640,3505.98,3474.52,3488.76,3478.04,124388000,107015400
24471340,3482.29,3461.47,3480.25,3469.81,97495940,84194820
24461900,3483.06,3455.55,3472.97,3465.19,114663500,104851700
24310450,3467.3,3422.37,3461.62,3436.76,122088000,116376900
24454270,3456.31,3430.82,3434.82,3456.05,100984900,91577490
24454270,,,,3456.05,,
24454270,,,,3456.05,,
24779040,3504.54,3475.15,3476.42,3503.89,160743000,143399000
24842700,3517.78,3495.72,3507.99,3514.05,145221600,136767000
24899980,3526.82,3506.39,3514.45,3517.46,144559700,140293200
24837220,3522.8,3502.08,3519.46,3505.14,155747800,141887400
24961260,3520.13,3466.14,3503.83,3517.33,189457300,165945800
24926800,3523.1,3498,3514.57,3509.44,202154600,181824500
24938640,3518.44,3496.57,3500.28,3514.57,133345900,129981800
24750610,3517.47,3476.95,3516.81,3486.5,130425400,135474100
24692430,3480.57,3453.68,3475.74,3479.94,123884400,117165000
24549330,3489.08,3462.63,3474.89,3462.74,126790800,110927800
24387390,3459.35,3418.51,3452.99,3445.88,127050400,121349300
24463820,3465.61,3440.72,3444.52,3461.55,133977200,114184200
24558660,3475.56,3449.54,3461.39,3466.79,115208800,104419100
24353380,3458.23,3403.98,3458.23,3431.26,122778100,114660800
24395010,3449.67,3422.65,3427.73,3440.97,107599300,94072140
24437490,3466.57,3439.15,3440.25,3445.18,131316600,111940000
24471070,3449.27,3399.54,3435.1,3446.72,134610900,123298400
24440160,3439.9,3417.24,3439.57,3439.75,113761000,101632300
24440160,,,,3439.75,,
24320830,3436.31,3418.67,3427.92,3426.58,101635900,92797460
24216080,3432.22,3403.08,3421.76,3413.13,97854110,91669620
24179010,3421.4,3391.28,3404.94,3404.39,106986000,103482100
24056910,3395.45,3366.56,3393.48,3382.55,117464900,109895300
23950060,3374.16,3339.57,3369.11,3358.81,126885400,123749300
23892530,3358.05,3327.59,3342.6,3352.53,85528820,76771660
23799780,3369.43,3336,3350.65,3337.7,102195000,92082620
23956540,3359.6,3312.89,3322.95,3356.65,111576400,109252900
24161340,3387.27,3349.17,3350.94,3385.38,97522110,93386460
24245500,3406.58,3391.59,3391.59,3399.19,92183330,82977600
24365330,3428.85,3373.55,3390.93,3428.65,112814100,105242400
24225580,3433.97,3408.15,3423.19,3409.97,110553400,99736830
24169660,3409.93,3383.94,3387.67,3398.11,88091150,85759580
24189490,3405.94,3392.38,3395.23,3403.85,78397070,71473520
24267630,3424.18,3391.17,3400.59,3411.24,99021120,92539550
24420850,3434.77,3401.53,3405.03,3424.19,126767900,116911000
24408380,3424.17,3383.89,3409.72,3424.17,92620030,83553150
24796100,3490.42,3413.22,3414.4,3485.66,136634000,130721600
24788860,3498.31,3473.04,3479.62,3480.43,112585900,103241200
24788860,,,,3480.43,,
24788860,,,,3480.43,,
24891620,3515.08,3474.92,3495.07,3492.88,115968700,104829700
24980900,3499.81,3476.43,3485.22,3497.74,116088800,103127700
24898260,3498.12,3470.2,3491.59,3486.51,92850740,82668000
24695680,3484.12,3462.31,3480.17,3468.75,85609460,79738140
24822480,3492.88,3460.45,3464.38,3492.88,77868780,64089380
25084720,3537.09,3491.13,3493.88,3533.87,124189300,104420000
25219330,3562.27,3528.18,3531.24,3560.98,112035600,90224900
25316880,3590.89,3560.63,3561.24,3576.17,121700600,101188300
25279060,3603.69,3565.9,3570.22,3574.39,117690800,90381150
26306990,3584.41,3559.21,3569.16,3582.27,94223070,75177140
26015600,3571.25,3530.27,3571.25,3535.3,106105300,83810770
25942370,3542.28,3508.95,3530.75,3528.79,106053900,82632530
25854980,3536.14,3514.39,3522.97,3518.76,91462270,76452700
26022080,3554.91,3520.06,3520.06,3553.67,98572350,79797140
25992770,3563.7,3539.51,3560.79,3546.49,98187580,80509550
26224640,3587.99,3545.57,3567.13,3587.96,117147800,87859820
26277920,3635.53,3581.34,3583.56,3590.34,169418800,135527000
26457390,3623.24,3569.32,3583.44,3622.88,133975100,105129100
26701550,3671.94,3627.02,3627.02,3668.09,170736800,134638000
26729340,3676.53,3648.76,3665.58,3674.72,123057200,97558690
26557090,3672.19,3644.03,3664.16,3646.17,124465900,97920850
26700770,3669.13,3644.73,3649.25,3668.83,111847300,85589490
26736670,3669.76,3646.23,3654.73,3666.8,102460000,81510020
26669120,3667.6,3633.78,3667.23,3650.85,115214700,88820850
26514780,3646.85,3611.69,3646.83,3619.98,125350400,95071410
26726380,3660.73,3610.46,3611.9,3659.68,120351600,88232420
26741650,3666.77,3629.56,3654.56,3660.1,132837100,102379200
26719660,3657.11,3631.87,3647.64,3655.93,123465400,103735500
26684180,3667.85,3641.53,3647.94,3653.69,141034600,120591900
26756500,3701.21,3645.99,3646.88,3670.81,145084400,118760800
26688000,3691.58,3640.59,3672.63,3658.82,143494600,122287800
26881460,3690.48,3652.57,3656.35,3686.92,146388700,125669500
26963550,3703.09,3672.74,3682.62,3703.09,121021400,105514000
26827650,3716.47,3621.37,3700.62,3663.56,196217200,178821600
26827460,3667.54,3622.04,3648.49,3667.18,141472300,124622000
27177410,3731.05,3658.2,3660.87,3729.75,198392400,182477800
27294100,3750.19,3723.07,3725.14,3747.88,169267100,142410000
27194770,3751.69,3722.07,3738.18,3728.6,141432600,117941200
27251180,3755.19,3719.85,3724.38,3743.47,154701900,134868700
27172510,3752.16,3713.28,3742.64,3719.56,133531600,121672000
27194460,3738.53,3684.18,3722.88,3705.39,146518000,136325200
27212530,3716.69,3672.5,3700.86,3712.19,161631200,145002900
27258700,3725.54,3696.78,3703.49,3721.89,125817900,111411400
27345970,3746.52,3713.66,3722.43,3737.87,160890100,148429000
27568530,3770.4,3737.1,3738.74,3770.38,173127600,152546500
27537230,3784.35,3759.28,3768.19,3760.85,189336800,172293400
27323140,3766.35,3718.44,3755.11,3727.83,164710400,146153900
27214930,3738.73,3707,3724.72,3707.58,168292700,157470000
27317920,3730.78,3689.96,3701.22,3726.79,134348500,124231500
27350480,3737.33,3718.81,3724.33,3732.21,146481900,137241900
27263120,3739,3713.57,3728.03,3731.04,137223600,124680000
27192210,3746.86,3688.18,3724.96,3715.92,148005200,130085100
26772820,3700.49,3645.09,3687.93,3647.35,161083500,150387400
27006290,3698.37,3651.38,3651.38,3694.68,140233900,115308400
27129310,3719.29,3692.28,3695.78,3706.06,124790600,106444800
27090820,3707.14,3679.73,3701.13,3701.42,127282200,104134100
27234940,3722.62,3704.41,3707.07,3721.28,137020000,108656200
27243780,3733.49,3700.41,3707.19,3724.67,123078200,96561700
27352400,3744.26,3728.62,3731.84,3740.99,123911700,100313100
27424220,3758.29,3734.56,3745.75,3752.3,131131100,100292800
27484370,3772.46,3741.72,3747.61,3756.09,124081200,104961600
27359180,3765.71,3729.09,3755.89,3734.65,107736000,89947360
27930880,3795.97,3736.29,3736.29,3795.75,150697100,129940900
28201810,3866.94,3805.66,3805.66,3842.71,236446300,185576300
28178460,3847.93,3825.76,3839.18,3834.54,158978700,128227100
28137540,3854.71,3827.86,3834.27,3834.3,166235100,141352800
28005940,3840.2,3800.89,3835.84,3822.09,157079200,132944900
28033940,3843.62,3818.16,3825.34,3830.54,182770400,158645500
28180860,3847.09,3813.55,3828.54,3845.62,175551100,149566300
28259220,3865.29,3841.95,3845.55,3857.05,145779700,124964100
28245180,3858.25,3831.38,3846.75,3849.45,155883300,131398700
28084670,3858.16,3828.84,3851.69,3829.87,156113400,123884200
28057820,3843.02,3813.98,3830.07,3825.99,134958600,106036500
28073070,3850.74,3817.51,3828.34,3825.65,154793900,123884000
28142700,3849.39,3822,3832.24,3837.93,187605300,144190200
28154080,3847.78,3822.94,3835.55,3842.61,126254400,95410780
28054670,3854.49,3820.09,3843.57,3829.96,143111600,115358600
27986110,3843.3,3818.52,3826.14,3831.3,153477200,122427000
28063380,3862.36,3832.96,3832.96,3843.14,152841000,117934400
28020480,3857.3,3820.29,3849.88,3832.12,145528400,112433000
28085660,3850.94,3827.89,3830.15,3842.44,135041900,101129500
28102110,3860.8,3837.38,3843.26,3837.82,144132900,111098200
28097060,3842.25,3816.82,3826.46,3837.73,128360900,100619800
28043220,3835.39,3811.12,3829.22,3817.79,135980200,103949000
28063120,3821.69,3808.38,3810.33,3820.78,101036300,81869390
28042190,3832.57,3818.81,3818.96,3821.2,109299500,85655810
28035680,3827.33,3813.75,3821.59,3822.54,115646300,93544060
28098740,3852.22,3825.2,3825.2,3836.5,116056800,93306020
28098740,,,,3836.5,,
28098740,,,,3836.5,,
28098740,,,,3836.5,,
28098740,,,,3836.5,,
28098740,,,,3836.5,,
28360400,3918.84,3876.03,3910.11,3882.21,171941500,135535800
28408260,3900.74,3855.47,3883,3889.86,157979700,112532600
28518240,3913.07,3885.5,3886.82,3902.69,144152700,104418100
28529170,3917.44,3897.55,3902.02,3912.95,123147200,94340910
28556940,3927.17,3908.89,3912.98,3921,114314800,90142060
28559920,3947.42,3913.32,3926.28,3913.45,150823700,121355000
28520780,3924.61,3900.48,3910.79,3913.07,106708400,82241220
28762910,3944.41,3914.82,3914.82,3944.16,126420400,100969800
28723780,3944.03,3923.65,3940.58,3931.25,133189800,106527200
28685780,3928.96,3910.2,3918.53,3926.85,94529630,72980180
28685060,3936.27,3920.66,3930.89,3930.8,100280900,81484980
28860820,3959.5,3922.03,3926.23,3959.4,120192100,93058140
28917100,3978.09,3954,3958.17,3976.95,106820300,88205460
28970900,4013.6,3973.55,3980.05,3993.58,170488600,129895500
29146690,4024.46,3991.35,3992.55,4021.97,152974800,126672800
29117600,4033.34,3960.27,4022.16,4009.72,193489800,157387600
29087780,4009.28,3983.26,3995.39,4006.72,142897200,109178800
29096180,4032.46,3991.32,4007.91,3996.62,166477100,130417400
29153340,3999.23,3971.38,3994.09,3997.13,151981400,126100600
29099200,3999.34,3963.03,3992.35,3992.7,158142000,129404400
29232350,4021.64,3975.41,3989.18,4020.89,158911900,122081200
29470830,4064.22,4021.36,4022.4,4054.25,193991000,152116700
29430800,4089.15,4040.58,4051.49,4048.01,200949700,150827700
29559710,4076.61,4038.4,4043.07,4075.9,159247200,121056300
29648830,4116.71,4067.66,4070.28,4111.91,198869800,141817200
29787020,4137.65,4115.55,4115.55,4128.07,205930800,151446300
29600800,4133.55,4086.89,4129.27,4099.35,199605000,143236900
29383940,4102.81,4055.72,4084.21,4073.67,177753100,120635700
29452670,4107.62,4062.27,4063.49,4105.01,172903900,121384400
29594880,4122.38,4081.37,4094.08,4120.85,253079300,191784100
29768540,4144.51,4060.96,4093.73,4143.83,191589600,137447200
30131150,4220.26,4129.98,4131.85,4217.7,253302200,180350800
30321920,4260.64,4191.15,4228.37,4227.57,254298400,186477000
29531070,4214.19,4086.9,4213.38,4102.4,237536700,178147200
29542640,4116.59,4057.49,4089.47,4104.2,182912200,130858000
29190830,4088.93,4037.15,4088.93,4049.95,183004500,143455300
29194050,4056.48,4010.3,4034.21,4055.82,135539600,102058100
29193680,4069.24,4004.69,4061.35,4053.75,165743300,124553600
28930160,4052.8,3988,4034.01,4006.1,145829900,107983300
28894910,4027.11,3984.38,4003.56,3998.14,136010900,97386910
28988460,4032.99,3982.32,3989.05,4018.86,138223100,102647200
29165940,4045.93,4006.54,4007.94,4040.17,196337600,154087100
28991390,4031.75,3964.81,4027.12,4015.82,144114900,109286200
28700610,4017.95,3955.99,4003.58,3971.06,119651200,90254030
28847170,4014.14,3955.44,3962.83,4003.38,124371200,89282850
29211300,4069.5,4005.27,4006.88,4069.5,148476600,97148940
29366290,4070.15,4015.45,4068.51,4016.02,123515200,84338700
29579970,4052.69,4004.74,4013.83,4050.09,115006400,77546130
29417360,4057.62,4013.85,4050.9,4026.15,115086900,80768850
29119040,4020.27,3974.93,4018.73,3980.86,118474100,89044380
29172540,4008.07,3967.93,3983.3,3985.29,111724300,77853360
29487810,4035.63,3985.82,3985.82,4035.33,115998200,77528980
29468050,4044.85,4015.63,4036.02,4030.49,126812900,90604500
29663460,4080.78,4014.65,4023.08,4067.85,137819500,96836080
29603730,4076.8,4048.49,4064.91,4054.6,104426500,73473680
29515280,4086.93,4026.45,4057.42,4041.54,129938800,91926960
29662260,4056.86,4015.3,4040.62,4053.62,119725100,91118780
29316140,4047.74,3986.74,4045.28,3991.21,140516900,105153600
29562850,4036.7,3980.24,3993,4018.9,153636700,118542900
29660180,4043.14,4012.87,4022.88,4030.85,121257000,90486670
29660180,,,,4030.85,,
30071620,4087.78,4045.21,4045.21,4087.4,178402000,146935400
30252610,4140.05,4088.73,4091.46,4111.39,205726900,151852200
30417540,4137.64,4105.89,4114.12,4128.81,174523600,134543800
30498610,4151.28,4123.28,4133.34,4138.75,185206300,149009900
30661390,4166.32,4127.31,4140.85,4160.16,226403900,173877700
30778180,4191.28,4153.5,4157.54,4189.3,181975100,139034300
30966110,4211.05,4175.14,4187.2,4207.81,194850200,151121700
30982180,4211.8,4181.96,4197.11,4205.59,170407300,121578500
31088820,4227.39,4199.03,4205.14,4225,157606200,111354800
31120990,4262.93,4216.36,4229.84,4225.24,234986600,170907900
31345630,4260.21,4213.13,4215.62,4258.47,228271200,161495000
31391920,4283.34,4230.54,4261.78,4248.12,284554200,214311000
31662580,4292.64,4246.68,4259.38,4271.42,225289700,172032800
31823650,4316.57,4269.62,4281.94,4285.4,258554700,209490600
32067230,4338.48,4275.9,4276.48,4336.6,233960200,174643200
32560060,4383.57,4346.79,4346.89,4382.61,257113400,201867600
32644780,4397.82,4349.09,4389.45,4389.89,284470800,219818900
32499900,4392.2,4336.24,4381.98,4365.08,250308100,195374900
32618880,4403.34,4351.49,4352.22,4381.3,223331300,177227200
32220030,4395.91,4287.11,4387.06,4302.02,256176300,191100400
31802880,4308.51,4251.57,4286.68,4256.1,186650600,139034700
31925860,4287.86,4232.77,4234.11,4275.9,194401800,145210200
31850160,4287.39,4214.29,4276.34,4245.9,239230300,190002900
32085150,4271.76,4181.78,4213.94,4271.23,191169900,146066800
32277120,4274.15,4200.14,4204.46,4274.15,217360100,161347800
31358910,4211.52,4131.56,4182.33,4148.89,279415000,214910400
30546990,4212.57,4048.42,4205.74,4050.5,261507000,203127500
30059980,4071.67,3974.68,4022.88,4012.05,199061800,159270000
28819840,3911.29,3759.15,3896.17,3840.65,246774800,206349800
29031740,3907.84,3828.07,3846.27,3890.1,149858000,116182600
29359440,3986.98,3925.6,3925.6,3935.63,144479300,112565900
29546690,3971.4,3923.13,3945.09,3966.96,93110190,71081330
29546690,,,,3966.96,,
29546690,,,,3966.96,,
29546690,,,,3966.96,,
29546690,,,,3966.96,,
29546690,,,,3966.96,,
30210800,4058.79,4009.92,4020.97,4052.73,138334400,105811600
30370080,4085.2,4035.23,4061.75,4071.09,128195800,99458740
30705950,4128.74,4048.98,4093.4,4118.42,179013100,137881000
30235600,4120.87,4051.81,4120.87,4058.98,169684900,125934500
29938640,4051.71,3991.71,4016.79,4023.64,152493900,109343600
30079870,4061.03,3986.89,3994.87,4049.09,146003500,110199800
29864820,4044.42,4006.94,4014.95,4016.46,130931200,96164990
29894240,4042.83,3995.87,4021.66,4018.1,118197900,87952540
30188830,4067.55,3998.93,4034.99,4066.56,171370600,138762400
30016050,4089.7,4027.94,4063.5,4036.65,136572300,106952400
30205410,4078.23,4029.71,4038.95,4077.6,123634600,91155810
30375950,4110.67,4076.45,4088.07,4108.87,150024100,113701800
30477570,4139.53,4112.77,4130.71,4127.67,190367600,140906700
30281570,4130.28,4087.56,4124.33,4091.25,141174200,111766400
30154930,4089.09,4066.49,4076.06,4073.34,131538000,99013410
30268340,4098.99,4058.71,4058.71,4096.16,126882400,88161150
29982030,4110.05,4055.82,4096.89,4056.42,122125300,84896180
30071650,4074.52,4033.52,4054.62,4074.25,118183800,81502880
30158540,4080.19,4040.31,4045.74,4077.7,111980200,80605280
30051820,4110.12,4046.24,4097.02,4061.05,139330400,97609490
29807980,4072.38,4003.72,4062.07,4020.35,127664300,89095250
29033010,3928.51,3834.94,3896.74,3904.94,218905000,180080400
28725470,3883.9,3829.92,3862.69,3879.89,156604500,115139100
28949070,3936.78,3881.87,3927.49,3913.27,162291500,113700700
28499100,3907.28,3835.88,3865.05,3842.72,155848900,101494900
28880110,3913.96,3794.26,3854.59,3894.05,164996800,116629100
28870020,3915.35,3879.21,3893.75,3898.5,137959300,97512260
28756370,3937.02,3882.89,3897.01,3886.92,159356100,111242700
28529090,3878.15,3839.93,3850.15,3862.48,132049900,95137360
28469650,3898.61,3852.5,3873.63,3854.86,131593100,88730610
28469650,,,,3854.86,,
28469650,,,,3854.86,,
28479010,3870.67,3827.41,3851.95,3852.93,118167300,84105460
29040940,3927.42,3851.8,3860.72,3927.17,137941300,106173700
29190260,3958.71,3924.96,3934.17,3938.34,139989300,111933000
28893630,3937.78,3896.18,3935.67,3898.64,108075600,82699490
28692270,3929.95,3866.19,3920.74,3871.14,98921820,71544190
28198110,3869.16,3789.61,3862.47,3808.86,131566900,99217760
27797970,3822.63,3745.44,3812.87,3748.64,126518800,90610780
27980990,3789.66,3708.11,3785.31,3766.28,143077700,106676700
28286320,3824.03,3767.8,3774.78,3811.84,127520100,99054050
